Distance,Gravitational_Force,Propulsion_Technology,Travel_Time
54.94497720725373,1.8257930100519033,3,103.45053914953871
101.4531165943877,1.033962585767739,2,95.81967138366184
161.86296016795137,1.8297024231422658,2,136.8271069778691
272.90995533803067,0.5490213720778838,3,145.3072860948521
235.6878770557166,1.256217771414343,1,155.46085549824616
450.6068744712871,0.503562983709695,1,293.68501194724826
261.21331822026036,1.2825782731569615,3,148.7816489742952
446.5703667684347,1.2030831452396282,1,298.13185966353115
276.3426922752052,1.9649152149618452,2,194.29690879915256
490.9087911293071,1.5658197463209786,3,330.18675875836203
263.02509315298596,1.559685171207597,1,178.15278943708478
185.44614750470524,1.1628283995226611,2,122.25198135071922
166.69845704959124,0.6575311742794716,2,109.20978454171211
138.42244727954633,0.5923191674269375,2,100.19982610600454
338.9684608254936,1.3478210369030295,3,197.14202112358709
329.7493696178459,1.4822899684333166,2,205.01896244206472
374.554349725218,1.5675623154464056,3,229.55043603711715
356.1613995367402,1.121205831443849,2,213.89829588087863
171.75163573281498,1.4154997050111424,3,113.67937938050119
403.3184790688244,1.3685664883473287,2,255.482244402686
64.58029712068554,0.8097051055534762,2,86.82491862896956
422.09911115306835,1.8978395496625318,3,282.3458042250678
487.3052643677596,1.7887327985896784,3,336.0822551854898
323.39331498950827,1.1278233117661784,2,191.75611023887114
109.55417756265015,0.7081653352393051,2,93.77783582080778
326.03043519528063,0.8492284425186354,3,179.35811550721033
427.0257566799178,1.5676186631590527,1,291.6125489893668
120.913330216035,0.525311875990414,3,85.3448392273562
406.7090427028365,1.7139731287624067,2,270.5879730216071
169.39205676554735,0.5301396786353957,1,119.43864258631174
408.8667862101734,1.3391948137948857,2,259.18089500930597
66.5328480960826,1.6281364374351575,3,96.00617026429879
80.62908721811205,1.6864109599034838,1,120.48166115181859
128.24395044915042,1.1252596484681074,3,93.57058185344579
258.73801118053325,0.5694139260208239,1,157.86847013389087
119.12921419387668,1.513543508006321,2,111.52800258956776
113.60904418006015,1.0448004542677498,3,88.60957753469819
308.32819476679316,1.5460143537682023,3,183.542386980493
237.09299442892086,0.5529998511626619,1,147.05864920953553
367.4414910403481,1.4368536381589172,1,239.84551857471592
291.64255708123164,1.3160501892222338,1,186.45229743818925
55.60569636281231,1.7367261141574837,1,119.28371278926242
235.43697660553005,0.6337469587601926,3,126.70324541032713
257.9535852414301,0.9718200043688068,3,141.12915199636134
438.85947791122277,1.763467803117512,2,300.01796704245953
497.59178637130805,1.3595354109081992,1,350.16198070712284
247.51023682348693,1.9413319341023558,1,187.84348197685753
131.98962264287894,1.7754983061934406,3,115.40661361151767
211.76478732749965,1.1596226187402179,3,122.64119056629409
458.70845365814034,0.699580144481617,3,282.125361369938
311.34184642598115,1.4031920647958491,1,200.74780617839224
428.16636057379986,1.5207482034697075,2,280.91141483218587
364.4359475668131,1.3121054519630544,1,234.10829952432908
163.52157443656566,0.8500129322334359,1,119.8100704614255
238.80691215189617,1.5427352112960768,3,145.38753662038314
87.32656410037208,1.2380208121252516,1,107.11347362930334
326.49367795813265,1.5131465248088958,1,213.92071701964915
451.9601639419749,0.974878245219441,1,298.90055073517806
217.86791171492166,0.816609497050615,1,140.18921154217168
245.0734904583157,0.5311406270293324,1,150.81021710801886
167.47860152036372,1.4160252184645032,2,122.24563692722833
296.2240182471234,0.6417397142400341,3,159.07010687250414
375.61006434680166,0.9399296194863301,3,215.23490768512173
169.9047403313553,1.6017634625033148,2,129.41541240981266
447.1029113812079,1.1138707561763548,1,296.8109554986422
65.18694485262921,1.7661525030794987,1,121.79508817373348
498.79166444452915,0.5538884147520242,2,329.64276823333734
129.02991718894162,1.489003843741382,2,113.15531320571117
170.1235258863332,1.995351187072621,1,158.66373312586595
255.41561580637972,0.8552050270182028,3,138.3645174100477
400.1803619885466,1.929447968484891,3,266.0587720097717
98.65162960728084,1.4498638489571039,3,94.97097556382624
217.9230389033144,0.7645449312936572,2,129.72494412195863
86.17001641168271,1.850571842650354,3,109.11276277574865
406.3402224445426,1.859793371999059,2,277.27593481394956
201.586103916756,0.5613937875138787,2,121.52161000054713
349.18801820651305,0.716223869060419,2,203.76930259456418
305.75184917110334,1.0207868098265034,3,168.80252169990345
256.9059696506823,1.000094865055767,3,141.00210035298875
70.09776649000759,1.1583646200564517,1,102.68521487197374
320.5087499885447,0.861944527999127,2,185.92776022694483
151.66002641010147,0.9778524641169684,1,117.67585395434293
495.5321338943614,0.9491822648756936,1,339.82791015876285
444.8486206119501,0.654292671539987,3,269.29080512527753
421.7366699193445,1.9079753552101555,3,282.5904995549876
277.13806386932083,1.5762924383693064,3,166.38855861810578
442.05239161425624,1.255638391491659,1,295.30868871858195
325.17436570325856,1.9524127660904937,1,232.950531603758
327.2965365176227,1.4855344627971758,3,193.51450396588788
117.71715651825664,1.9931271366789551,1,143.44637260374648
364.9882250575623,1.6566335034846735,1,245.94901567207754
316.12702656786865,1.785454509353624,3,198.39508311923626
391.22260395358035,0.7739232947982498,3,225.37286074884568
397.510554868934,1.0347596314851386,2,243.55436917269162
112.92842246982296,0.5524832693888542,1,103.59602238761329
230.7656906075274,0.8101373973942634,3,125.91136138740592
373.4790780009413,1.473386065153481,2,235.47924393428988
301.03756289449313,1.4052583428187064,2,184.4987909328494
276.1961234507352,0.7305691694827724,2,158.2339368136914
214.3093944751246,1.1109739676895605,1,142.78468774317622
188.14880646517955,1.8614401114765737,2,147.649044396568
335.2818731523389,1.2886119949708372,3,193.1127700425318
236.19177978361589,1.8782766485254139,2,168.9186353623008
439.3325712923726,0.7918487121143547,3,265.4956504485956
202.48809253193835,1.4589126792778688,1,146.52736750965903
187.5519809649624,1.9785180405333858,1,163.90062266646913
334.08778548863756,0.7801567578043043,2,193.98883927194746
346.5957993788455,1.3678919978730122,3,202.92615677982192
379.6836581202117,1.0175663131832031,1,239.4278306743336
133.79555734242382,1.5671568307542265,2,117.14578450059336
482.86406758818896,0.8155338612423895,1,325.86974718754846
443.4156898408619,0.5104645183125669,3,267.28254296644116
459.98163744208614,0.9432147683680174,2,295.7787812097442
292.00681092976845,1.4052610012064675,2,179.14323303372473
320.0338648305887,0.7887290951293664,1,194.8749911923037
116.36559443964363,1.5785368124043977,2,113.20777177067905
264.38943471839843,1.947149971006933,1,196.81382713423196
115.12621211565289,1.9160624999977602,2,128.42620292324182
128.9267424423078,0.8549972868336356,3,89.74720704099296
250.82005037771782,0.5273976948974204,2,143.64417160815242
298.90724748499485,0.7070817003671784,1,181.11312145254902
318.44794928823967,0.6227245526123173,3,172.61651531301072
105.96701209438518,1.2278206399834093,2,100.48397292422553
367.9648106721158,1.9092260645912207,1,260.19512314483956
465.70979292906014,1.0352878285117102,2,302.4338268277817
413.1360069706727,0.6883962456625969,3,242.31247864393623
285.53864824035577,0.9503239041345302,1,175.82358098634364
62.2837895868345,1.235096308132284,3,83.29973836569161
117.06563649263366,1.7425241487940142,3,110.15928131280589
138.01801895551864,0.5581714587256281,2,99.91848015361285
68.46205810335428,0.7863946136401847,2,87.11865037691899
216.65446565999898,0.5810443900568576,1,137.91999697787256
467.05310617607336,1.058523025540208,3,294.06882573017486
125.32407468977053,0.8546111960244088,2,98.82699412889588
170.40820960236482,1.1761512307182285,3,107.17399441014706
84.33105581985882,1.327375982337424,2,98.80542487780465
350.6758491168406,0.7973972058494913,3,195.50864553625732
155.15040700222835,1.0416036979803276,2,109.72202733042879
291.3066824403918,0.9468623234302298,3,159.1041220748648
177.2136577495253,0.7349611856204946,3,103.38969285710286
417.83082068934334,1.583488413764506,2,274.435070478034
249.34894412186696,1.1633054866460022,1,160.0462841743458
211.23431039154784,1.1513536608184234,1,142.25119375433925
365.9622508842772,1.3572073324580454,2,226.42832829453948
58.01125583106031,1.0587281404474953,3,79.29897559217672
424.0614063845852,1.5600703899368473,2,278.8127260150697
93.3093637854652,1.6498536955724543,1,121.16128819274613
411.8925353108231,1.0026834058341931,1,264.6958198389052
225.0338803061172,1.1176992921228228,1,147.6216860320329
439.5638446939186,0.6795073462869659,3,264.78511899096634
388.4404111763865,0.5559255533822849,1,241.7450059491567
399.2138042204586,1.7017665532585093,2,264.01332116960714
269.0949179226377,1.414802918554374,1,176.5718985301931
482.7279886116813,1.6203418296211343,3,324.29741029353886
178.9044192022852,1.0806777271049948,1,128.3172161659797
216.12847686554426,1.7699731826307759,3,144.43642328927336
334.27126665410657,0.7316481874147642,2,193.69556926494064
358.27979127034973,0.7300811097893618,2,210.31014225586713
316.08763921083255,1.4089846519088352,2,193.89724325774944
212.5336642661211,1.1352877066689193,2,132.48679619460341
101.31873202350033,0.929628097053691,1,104.28244750516836
191.33597537110808,1.3881082036202748,1,139.98279796051193
136.30146320549264,1.2905970709240628,1,119.32644455704639
357.3458527805511,1.5126152900973897,1,235.0004153533277
451.48428961825,0.7419970066754121,2,285.8806314919442
360.864625489846,1.1293725686258684,3,207.42575209457607
277.47120149931925,0.9924636363286763,1,171.87807201786092
386.5557436677489,1.2267907299929557,2,238.65703825254144
106.98489710009302,1.7625123608965303,2,118.8215492591755
397.7516977023789,0.9499807714512947,1,252.49302772391525
168.27557745787834,0.7044187673811503,2,110.06435335823147
129.1717801499231,1.7702522434942136,2,124.42336928111666
351.0842694468813,1.9529056290976463,1,250.5005161437671
127.71837563781756,0.98176384158149,3,91.04339913853912
282.4536698470708,1.061140485021343,2,165.75439803327168
451.7538472985105,1.8044026636206238,1,323.4560317807301
218.3165130073982,1.0700247713835904,1,143.78774027291428
390.3998606275298,1.384649279104155,3,235.68567043435445
290.6942357830052,0.934139521403591,3,158.57886719520403
419.92929506437395,1.3131161118414374,3,257.66147220202464
313.66907976050436,0.8980614822500097,2,182.00978930170535
326.0369059040334,1.0716252774553048,2,192.45323313182553
468.47174158865425,0.6572722805344071,1,310.88550330713076
264.40789913696244,1.3389457880284963,2,161.91368531331744
497.5206939261613,1.8836339141798482,2,360.9432291092331
101.65720806907505,1.1917242419822691,2,98.79666153233242
326.34345109166264,0.5929708733532078,3,177.5425337276192
227.69459660870527,0.9353285871327853,3,125.9361416005431
94.2658443292337,0.9605556617316653,1,103.31741532188312
379.3954504292766,1.2061746612254387,1,242.71496794193493
423.246840492289,1.6106743761818212,2,280.0305247287672
448.19769017539375,1.936530099044569,1,327.19254985131647
421.3918292559245,1.8540508989417135,2,289.4376174919033
475.55172019191053,0.7155972109684092,1,317.9816514163987
261.7561814338387,0.5617618400496939,2,149.40269231603796
215.57362565061558,1.0871087388670828,2,132.8957430210674
384.0022317290297,0.5960435117631866,3,218.51648951091877
193.69977902035637,1.7246141795566619,3,133.1671530145827
88.26152149810275,0.5018951726460406,3,78.42223004621215
435.33994435667245,1.20389323029798,2,278.24523405231895
280.45835670717406,1.4556961463099523,1,184.08036368752732
457.81892194003393,1.3178446119577691,3,291.0417639992095
426.87028972363964,1.4535751946193285,2,277.5744001864024
143.56967206399145,0.525545521418749,3,91.33802409603915
79.57007498618214,1.2338234504559134,2,95.72276930206772
176.61900066798472,1.2257569611401826,1,130.40264877498538
187.5672643102988,0.9790433944501953,3,109.8736712288065
193.0413078294623,1.5584751859030972,3,126.19141910334739
458.35440313156806,1.0968847599894271,3,286.6873772406268
107.20313400945433,1.4343514252749072,3,96.2474269502342
188.77381989616782,1.43093353007123,1,140.28524341010998
357.64692460226587,1.1625509276841983,1,225.7674039106718
438.92762922208834,1.0309012944853801,1,288.13545399850244
187.1795780943201,1.2350750284241085,1,134.45617546327435
443.477769707624,1.099169749386424,2,283.3124745470658
340.44359883504166,0.5256388941939774,3,186.62800425670505
497.90685248712595,0.5131620814459361,3,318.58690226298927
53.90040496320469,1.8752265771432963,2,115.87618787815543
294.5182833186939,1.887468454143701,1,210.36190179090863
382.85386766733257,1.046515700017341,3,222.30777837582443
129.59878670253073,0.8557753916020725,1,109.92948756258974
214.9634022159638,0.8420187057002393,1,139.1942016617025
96.29335826992269,1.651664935987326,3,101.80109630065132
210.32698434167625,1.1841246446573852,3,122.53904914611027
167.37849644659553,1.8213774319395544,3,128.22689196594064
147.2071592364414,0.7546653926707982,2,103.81893235510367
436.3462483156643,1.977050861261668,2,309.0368395516127
64.10509843247729,1.6790977291146554,3,97.77944561630031
229.04455569009724,0.8884970658320719,2,135.96842651711196
415.6715408962518,0.6894222588024195,3,244.42125242601128
475.0680428594885,1.1915636303431707,3,304.14869786157055
191.60278463579354,0.6057129505319772,1,127.82277168558778
123.75413862454465,0.96529384459154,3,89.81235323311495
130.31116996697614,1.1542692373095094,3,94.67038180753268
363.72790086289814,1.400906751797488,2,226.0446616388793
416.7879353518834,1.768787176416526,2,281.3813922743805
474.8172196020262,1.7697580927691199,1,343.166190516756
452.92879925259354,1.890168275654116,3,308.90985945715937
459.03407972219975,1.2720869148128562,1,311.00477413219244
104.08358685695592,1.2538494407795406,1,110.68951744763218
140.6529740935394,1.7108149951871918,1,134.82007807263759
459.73739239885396,1.277466953155673,1,311.7821009226526
291.2628147305336,0.5117092616198451,2,165.50397330398258
353.01220311424,1.382932819821645,3,207.8419326543714
460.45649311944,1.9768109596778214,3,320.64490923685634
69.31781094539883,1.6348111766349214,1,116.65100265354751
104.2309979502474,0.9482041585490544,1,105.1267106580168
173.9001921255659,0.9017923659395326,3,103.90809746603603
91.84094297399776,1.4789239785104296,2,104.60839074171643
383.1352886477181,1.0476074559590416,2,232.54129779882015
357.0369221799971,1.8426110441847958,1,248.7556713210785
158.7256633717213,0.6832129808159995,3,96.7883869106811
445.12662057240436,1.3651476881573892,1,300.8583470578276
159.98240314244293,1.5071628138656108,3,112.7122705034743
355.1634307339402,0.5673505896648532,2,207.05417555210528
236.62369517727987,1.906149060477103,2,170.61982351861974
480.2964721946432,1.8323966441173527,2,341.4476857638572
68.36855976079565,1.7956809236447073,2,113.62485611940411
276.59509218515325,1.4704746564082594,2,172.4028502647737
69.83735832613777,1.246371992579089,1,104.55809675098827
364.3447253264565,1.1775636894251653,3,210.91145907852325
170.53584027469424,0.5192539775579376,2,109.782491290181
276.6524293836991,0.9208836718510757,2,160.44123656126203
424.5443456127612,1.7075186421856259,3,275.1302781701561
172.68238089975085,1.8943445692968781,2,143.8088737372675
99.80809659685463,1.2300501135698876,2,99.26712844492071
375.2773519264732,1.807240580607198,2,250.3464004866328
209.59930332934195,1.3243588646336908,2,135.54600785037496
319.1608658342127,0.630326984881356,2,183.11584099509588
423.50576318034695,1.7274165144715676,2,285.1299078537959
59.094766502186744,1.0555825395588072,1,99.37312939057377
339.4358602911584,1.3027141829255293,3,196.27065154111963
248.18232911924142,1.6354109548308304,3,153.46456562519018
418.64804624363524,1.3912165027587,2,268.729568562792
288.08223689553824,1.199292854563547,2,171.6161098725256
231.45445680611257,1.5673304964659498,2,152.82209741454542
80.28472734712598,1.4243351452851578,3,90.89359895808258
249.94790791635393,0.6250625454401499,2,143.6950263106261
198.366980212132,1.3976501180704135,3,123.00048820571769
404.2817696247608,1.1509042376127412,2,251.06607617265524
470.2908920341094,1.877849723049112,3,324.2830143857842
347.1328085939197,1.0427584644757903,2,206.17037893727536
174.04121839640598,1.5964429154028754,2,130.63405709575954
388.0865039652497,1.8191000545238039,2,260.70928197571595
376.5275161874885,1.0069394092884945,1,236.87778558751614
123.8177710708561,1.5342716926866573,1,123.3891386807189
195.26222506849015,0.9979588721060679,2,123.09678207081615
171.3717786438441,0.6164294539325111,2,110.53945708316144
359.6287076821735,1.3123152693959863,2,220.63296629164384
385.9203375628063,1.409827875883584,3,232.94547957183212
185.88624407621683,1.4166900002413807,1,138.7702546676362
409.2983929355288,1.0439987385458531,3,243.21461975606712
193.11335006659064,1.2634372151661644,1,137.37672331202168
419.6515007137214,1.0857611314569429,1,272.50727745162504
79.57809086869774,0.536730036244286,2,87.10577616058613
449.19299082050924,1.8879012234111008,2,315.4183572361228
386.99033351768077,1.6262336631938779,3,241.26549809550238
438.43878629044207,0.7949181900839922,1,284.7400931899631
189.64456784708986,1.435552063152973,1,140.75706038369788
135.15922779867498,1.5943691473332129,2,118.5325521800984
466.2214759140571,1.2168922441043455,1,316.37249743936434
358.52483323048256,1.9469334620399903,3,235.43979829677846
200.29758684216736,1.994535564393843,2,159.79215214427919
163.49714817351006,1.8411925921934795,3,127.93944132612681
106.79030355828314,1.7236128869090441,3,107.0070714054971
409.1731826033516,1.2348679776024638,1,266.83793760171415
118.79763339446494,0.5856027116810936,2,95.11698295891486
80.02442798499554,1.5584107289469193,1,115.32803340704335
180.5873694623607,0.9090640165445399,2,116.36803864503091
168.94870413866306,1.6177181583169653,2,129.71160411630933
409.8934604146512,1.9806484023826978,3,276.862751329219
207.29969629069382,1.096621545168338,3,119.56703326450287
313.5525915184049,1.0281321215060462,2,183.74919203549683
285.91263862212475,0.9475813593897406,2,166.00025286583045
493.8619922539449,1.2418916003127314,1,343.4764818501129
83.42037873858442,1.0242229214877687,1,102.33117572407332
249.2685719285516,0.9620422017399635,1,156.5867924472051
287.2003018811863,1.6269779470756471,2,184.01753217347957
204.51116624906905,0.7673986438271496,1,134.0844250308865
110.18801947553641,1.51852081289007,2,109.64922679755193
55.92689859427969,1.0846456729000091,2,89.50800881363683
135.75735947925875,1.3306491570675578,2,110.21047847022824
147.75001057796317,0.5110581168527075,3,92.49745743963871
249.96855019310667,0.5228418196010798,3,133.1989056130189
64.58937867940139,0.9093922835873973,1,97.93209912885736
306.25301533407827,1.3388338904529893,3,175.7900487309582
337.10554679447813,0.7424424860518529,2,195.68639855258323
94.65075408778176,1.8861971537232465,3,112.51175775411936
399.5937053278757,1.426539371239143,3,244.19027141830134
114.00594113086763,1.1561793172826482,3,90.72497167282935
64.08809003559625,1.548710820706157,1,112.68023811600645
409.3262710000833,1.1961650737084164,2,256.10542616081455
247.54417969467343,1.3773527451698064,3,144.34300439120364
105.28852017463936,0.623621475288728,3,82.29831611483438
140.20660820769166,0.5647111679169011,3,90.55832128067692
423.5781963540642,1.527700988567221,3,267.24576832902005
217.17291295555665,1.921270815387498,1,172.6238316507169
300.0738800918847,0.7823973786617684,1,182.43903930482588
222.58456346738964,0.7633872022821895,2,131.76824560263856
275.1620559763319,1.2015114867850707,1,174.3868463036066
348.3644800734489,0.8277864730586793,2,204.19393344325204
418.3274430743203,1.4890394167043488,1,281.50562638284475
196.05160905464496,0.6307359722378163,1,129.69085514426743
463.82587671338206,0.9440172679954489,2,299.34083665514567
248.94210090850916,0.9477938600614655,1,156.2292482871488
162.12609262990054,1.0469632652600314,3,102.02292001334332
157.12402631045276,0.7747760208375678,1,117.01336418987262
120.48609898187823,1.5810264967542413,1,124.27692322332376
354.0944801102434,1.1197082471550848,3,202.4020526529008
206.47823852945552,0.6502009135188637,2,124.00766166926394
194.6221667677686,1.1215606110205525,2,124.93183318986176
218.54749857145865,1.8528847718636057,3,149.56946216039017
